"","origin","year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib","time_hour","time","season","temp_cel","dewp_cel","precip_cm"
"158","JFK",2013,1,7,15,44.96,19.04,35.14,340,5.7539,NA,0,1028.5,10,"07/01/2013 15:00",2013-01-07 15:00:00,"Winter",7.2,-7.2,0
"159","JFK",2013,1,7,16,41,19.04,40.9,350,5.7539,NA,0,1029.2,10,"07/01/2013 16:00",2013-01-07 16:00:00,"Winter",5,-7.2,0
"160","JFK",2013,1,7,17,37.94,19.94,47.89,160,4.60312,NA,0,1029.6,10,"07/01/2013 17:00",2013-01-07 17:00:00,"Winter",3.3,-6.7,0
"161","JFK",2013,1,7,18,39.92,19.94,44.33,0,0,NA,0,1029.5,10,"07/01/2013 18:00",2013-01-07 18:00:00,"Winter",4.4,-6.7,0
"162","JFK",2013,1,7,19,37.04,19.94,49.62,0,0,NA,0,1029.7,10,"07/01/2013 19:00",2013-01-07 19:00:00,"Winter",2.8,-6.7,0
"163","JFK",2013,1,7,20,37.04,21.92,53.97,0,0,NA,0,1029.6,10,"07/01/2013 20:00",2013-01-07 20:00:00,"Winter",2.8,-5.6,0
"164","JFK",2013,1,7,21,32,21.92,65.97,0,0,NA,0,1029.3,10,"07/01/2013 21:00",2013-01-07 21:00:00,"Winter",0,-5.6,0
"165","JFK",2013,1,7,22,33.08,24.08,69.17,0,0,NA,0,1029.5,10,"07/01/2013 22:00",2013-01-07 22:00:00,"Winter",0.599999999999999,-4.4,0
"166","JFK",2013,1,7,23,33.98,26.06,72.45,250,9.20624,NA,0,1029.5,10,"07/01/2013 23:00",2013-01-07 23:00:00,"Winter",1.1,-3.3,0
"167","JFK",2013,1,8,0,32,26.06,78.45,240,8.05546,NA,0,1029.6,10,"08/01/2013 00:00",2013-01-08 00:00:00,"Winter",0,-3.3,0
"168","JFK",2013,1,8,1,32,26.96,81.42,230,8.05546,NA,0,1029.4,10,"08/01/2013 01:00",2013-01-08 01:00:00,"Winter",0,-2.8,0
"169","JFK",2013,1,8,2,32,28.04,85.12,230,6.90468,NA,0,1029.2,10,"08/01/2013 02:00",2013-01-08 02:00:00,"Winter",0,-2.2,0
"170","JFK",2013,1,8,3,33.98,28.94,81.57,220,10.35702,NA,0,1028.7,10,"08/01/2013 03:00",2013-01-08 03:00:00,"Winter",1.1,-1.7,0
"171","JFK",2013,1,8,4,33.08,28.04,81.5,230,11.5078,NA,0,1028.7,10,"08/01/2013 04:00",2013-01-08 04:00:00,"Winter",0.599999999999999,-2.2,0
"172","JFK",2013,1,8,5,33.98,28.04,78.62,230,10.35702,NA,0,1029.3,10,"08/01/2013 05:00",2013-01-08 05:00:00,"Winter",1.1,-2.2,0
"173","JFK",2013,1,8,6,35.06,28.04,75.31,220,13.80936,NA,0,1029.8,10,"08/01/2013 06:00",2013-01-08 06:00:00,"Winter",1.7,-2.2,0
"174","JFK",2013,1,8,7,35.96,28.94,75.39,230,13.80936,NA,0,1030.5,10,"08/01/2013 07:00",2013-01-08 07:00:00,"Winter",2.2,-1.7,0
"175","JFK",2013,1,8,8,39.02,30.92,72.46,230,12.65858,NA,0,1031.1,10,"08/01/2013 08:00",2013-01-08 08:00:00,"Winter",3.9,-0.599999999999999,0
"176","JFK",2013,1,8,9,41,30.92,67.09,240,11.5078,NA,0,1031,10,"08/01/2013 09:00",2013-01-08 09:00:00,"Winter",5,-0.599999999999999,0
"177","JFK",2013,1,8,10,42.98,30.92,62.16,240,10.35702,NA,0,1030.4,10,"08/01/2013 10:00",2013-01-08 10:00:00,"Winter",6.1,-0.599999999999999,0
"178","JFK",2013,1,8,11,44.96,30.02,55.56,220,9.20624,NA,0,1028.8,10,"08/01/2013 11:00",2013-01-08 11:00:00,"Winter",7.2,-1.1,0
"179","JFK",2013,1,8,12,46.94,30.92,53.47,230,13.80936,NA,0,1028.5,10,"08/01/2013 12:00",2013-01-08 12:00:00,"Winter",8.3,-0.599999999999999,0
"180","JFK",2013,1,8,13,48.02,30.02,49.5,250,12.65858,NA,0,1028.1,10,"08/01/2013 13:00",2013-01-08 13:00:00,"Winter",8.9,-1.1,0
"181","JFK",2013,1,8,14,48.02,30.92,51.34,250,11.5078,NA,0,1028.5,10,"08/01/2013 14:00",2013-01-08 14:00:00,"Winter",8.9,-0.599999999999999,0
"182","JFK",2013,1,8,15,46.94,30.92,53.47,250,12.65858,NA,0,1028.3,10,"08/01/2013 15:00",2013-01-08 15:00:00,"Winter",8.3,-0.599999999999999,0
"183","JFK",2013,1,8,16,44.06,30.92,59.64,230,10.35702,NA,0,1028.4,10,"08/01/2013 16:00",2013-01-08 16:00:00,"Winter",6.7,-0.599999999999999,0
"184","JFK",2013,1,8,17,42.98,32,64.93,230,11.5078,NA,0,1028.6,10,"08/01/2013 17:00",2013-01-08 17:00:00,"Winter",6.1,0,0
"185","JFK",2013,1,8,18,42.08,32,67.22,230,12.65858,NA,0,1029.1,10,"08/01/2013 18:00",2013-01-08 18:00:00,"Winter",5.6,0,0
"186","JFK",2013,1,8,19,42.08,33.08,70.2,240,10.35702,NA,0,1029.2,10,"08/01/2013 19:00",2013-01-08 19:00:00,"Winter",5.6,0.599999999999999,0
"187","JFK",2013,1,8,20,41,33.08,73.19,240,11.5078,NA,0,1029.4,10,"08/01/2013 20:00",2013-01-08 20:00:00,"Winter",5,0.599999999999999,0
"188","JFK",2013,1,8,21,37.04,32,81.8,240,5.7539,NA,0,1029,9,"08/01/2013 21:00",2013-01-08 21:00:00,"Winter",2.8,0,0
"189","JFK",2013,1,8,22,35.06,30.02,81.65,230,6.90468,NA,0,1029.7,9,"08/01/2013 22:00",2013-01-08 22:00:00,"Winter",1.7,-1.1,0
"190","JFK",2013,1,8,23,35.96,30.92,81.72,230,6.90468,NA,0,1029.6,10,"08/01/2013 23:00",2013-01-08 23:00:00,"Winter",2.2,-0.599999999999999,0
"191","JFK",2013,1,9,0,35.06,30.92,84.69,240,5.7539,NA,0,1029.6,10,"09/01/2013 00:00",2013-01-09 00:00:00,"Winter",1.7,-0.599999999999999,0
"192","JFK",2013,1,9,1,35.06,30.92,84.69,230,3.45234,NA,0,1029.1,10,"09/01/2013 01:00",2013-01-09 01:00:00,"Winter",1.7,-0.599999999999999,0
"193","JFK",2013,1,9,2,35.06,32,88.47,220,4.60312,NA,0,1029.1,10,"09/01/2013 02:00",2013-01-09 02:00:00,"Winter",1.7,0,0
"194","JFK",2013,1,9,3,35.06,32,88.47,0,0,NA,0,1028.7,9,"09/01/2013 03:00",2013-01-09 03:00:00,"Winter",1.7,0,0
"195","JFK",2013,1,9,4,35.06,33.08,92.4,0,0,NA,0,1028.6,9,"09/01/2013 04:00",2013-01-09 04:00:00,"Winter",1.7,0.599999999999999,0
"196","JFK",2013,1,9,5,37.04,32,81.8,0,0,NA,0,1028.4,10,"09/01/2013 05:00",2013-01-09 05:00:00,"Winter",2.8,0,0
"197","JFK",2013,1,9,6,37.94,32,78.96,0,0,NA,0,1028.6,9,"09/01/2013 06:00",2013-01-09 06:00:00,"Winter",3.3,0,0
"198","JFK",2013,1,9,7,33.98,30.92,88.42,NA,3.45234,NA,0,1029.1,8,"09/01/2013 07:00",2013-01-09 07:00:00,"Winter",1.1,-0.599999999999999,0
"199","JFK",2013,1,9,8,39.92,37.04,89.34,0,0,NA,0,1029.2,7,"09/01/2013 08:00",2013-01-09 08:00:00,"Winter",4.4,2.8,0
"200","JFK",2013,1,9,9,44.96,37.04,73.59,210,4.60312,NA,0,1029,8,"09/01/2013 09:00",2013-01-09 09:00:00,"Winter",7.2,2.8,0
"201","JFK",2013,1,9,10,46.94,35.06,63.13,160,9.20624,NA,0,1027.2,10,"09/01/2013 10:00",2013-01-09 10:00:00,"Winter",8.3,1.7,0
"202","JFK",2013,1,9,11,46.04,37.04,70.64,200,6.90468,NA,0,1026.3,10,"09/01/2013 11:00",2013-01-09 11:00:00,"Winter",7.8,2.8,0
"203","JFK",2013,1,9,12,46.04,33.98,62.56,190,9.20624,NA,0,1024.6,10,"09/01/2013 12:00",2013-01-09 12:00:00,"Winter",7.8,1.1,0
"204","JFK",2013,1,9,13,46.94,35.06,63.13,210,6.90468,NA,0,1025.1,10,"09/01/2013 13:00",2013-01-09 13:00:00,"Winter",8.3,1.7,0
"205","JFK",2013,1,9,14,46.4,34.16,62.16,170,9.20624,NA,0,1022.5,10,"09/01/2013 14:00",2013-01-09 14:00:00,"Winter",8,1.2,0
"206","JFK",2013,1,9,15,45.32,36.32,70.56,190,8.05546,NA,0,1021.4,10,"09/01/2013 15:00",2013-01-09 15:00:00,"Winter",7.4,2.4,0
"207","JFK",2013,1,9,16,46.04,39.02,76.35,210,6.90468,NA,0,1021.1,10,"09/01/2013 16:00",2013-01-09 16:00:00,"Winter",7.8,3.9,0
"208","JFK",2013,1,9,17,48.02,39.02,70.86,250,8.05546,NA,0,1022.1,10,"09/01/2013 17:00",2013-01-09 17:00:00,"Winter",8.9,3.9,0
"209","JFK",2013,1,9,18,48.02,37.04,65.56,250,17.2617,NA,0,1022.4,10,"09/01/2013 18:00",2013-01-09 18:00:00,"Winter",8.9,2.8,0
"210","JFK",2013,1,9,19,48.02,37.04,65.56,250,16.11092,NA,0,1022.8,10,"09/01/2013 19:00",2013-01-09 19:00:00,"Winter",8.9,2.8,0
"211","JFK",2013,1,9,20,46.94,37.04,68.28,250,16.11092,NA,0,1022.6,10,"09/01/2013 20:00",2013-01-09 20:00:00,"Winter",8.3,2.8,0
"212","JFK",2013,1,9,21,46.04,35.96,67.69,260,16.11092,NA,0,1022.7,10,"09/01/2013 21:00",2013-01-09 21:00:00,"Winter",7.8,2.2,0
"213","JFK",2013,1,9,22,46.94,33.08,58.33,260,16.11092,NA,0,1023.5,10,"09/01/2013 22:00",2013-01-09 22:00:00,"Winter",8.3,0.599999999999999,0
"214","JFK",2013,1,9,23,46.94,30.92,53.47,260,18.41248,NA,0,1023.8,10,"09/01/2013 23:00",2013-01-09 23:00:00,"Winter",8.3,-0.599999999999999,0
"215","JFK",2013,1,10,0,44.06,30.92,59.64,260,14.96014,NA,0,1024.6,10,"10/01/2013 00:00",2013-01-10 00:00:00,"Winter",6.7,-0.599999999999999,0
"216","JFK",2013,1,10,1,42.08,30.02,62.04,260,10.35702,NA,0,1025.8,10,"10/01/2013 01:00",2013-01-10 01:00:00,"Winter",5.6,-1.1,0
"217","JFK",2013,1,10,2,42.08,28.94,59.36,260,8.05546,NA,0,1026.8,10,"10/01/2013 02:00",2013-01-10 02:00:00,"Winter",5.6,-1.7,0
"218","JFK",2013,1,10,3,42.98,26.06,50.94,280,11.5078,NA,0,1027.5,10,"10/01/2013 03:00",2013-01-10 03:00:00,"Winter",6.1,-3.3,0
"219","JFK",2013,1,10,4,41,26.06,54.97,300,14.96014,25.31716,0,1028.1,10,"10/01/2013 04:00",2013-01-10 04:00:00,"Winter",5,-3.3,0
"220","JFK",2013,1,10,5,42.98,23,44.83,300,12.65858,23.0156,0,1028.9,10,"10/01/2013 05:00",2013-01-10 05:00:00,"Winter",6.1,-5,0
"221","JFK",2013,1,10,6,41,23,48.39,300,10.35702,16.11092,0,1029.8,10,"10/01/2013 06:00",2013-01-10 06:00:00,"Winter",5,-5,0
"222","JFK",2013,1,10,7,42.08,23,46.41,310,16.11092,23.0156,0,1031.3,10,"10/01/2013 07:00",2013-01-10 07:00:00,"Winter",5.6,-5,0
"223","JFK",2013,1,10,8,44.06,23,43.02,320,14.96014,26.46794,0,1032.2,10,"10/01/2013 08:00",2013-01-10 08:00:00,"Winter",6.7,-5,0
"224","JFK",2013,1,10,9,44.96,23,41.56,330,21.86482,28.7695,0,1032.8,10,"10/01/2013 09:00",2013-01-10 09:00:00,"Winter",7.2,-5,0
"225","JFK",2013,1,10,10,46.04,21.92,38.12,330,21.86482,NA,0,1032.4,10,"10/01/2013 10:00",2013-01-10 10:00:00,"Winter",7.8,-5.6,0
"226","JFK",2013,1,10,11,46.94,21.92,36.85,320,16.11092,NA,0,1031.4,10,"10/01/2013 11:00",2013-01-10 11:00:00,"Winter",8.3,-5.6,0
"227","JFK",2013,1,10,12,48.02,19.94,32.53,310,14.96014,23.0156,0,1031.3,10,"10/01/2013 12:00",2013-01-10 12:00:00,"Winter",8.9,-6.7,0
"228","JFK",2013,1,10,13,48.92,19.94,31.45,310,14.96014,NA,0,1031.7,10,"10/01/2013 13:00",2013-01-10 13:00:00,"Winter",9.4,-6.7,0
"229","JFK",2013,1,10,14,48.02,19.94,32.53,300,11.5078,NA,0,1032,10,"10/01/2013 14:00",2013-01-10 14:00:00,"Winter",8.9,-6.7,0
"230","JFK",2013,1,10,15,48.02,19.94,32.53,320,12.65858,NA,0,1032.5,10,"10/01/2013 15:00",2013-01-10 15:00:00,"Winter",8.9,-6.7,0
"231","JFK",2013,1,10,16,44.96,19.94,36.52,320,12.65858,NA,0,1033,10,"10/01/2013 16:00",2013-01-10 16:00:00,"Winter",7.2,-6.7,0
"232","JFK",2013,1,10,17,44.06,19.94,37.79,320,6.90468,NA,0,1033.2,10,"10/01/2013 17:00",2013-01-10 17:00:00,"Winter",6.7,-6.7,0
"233","JFK",2013,1,10,18,44.06,21.02,39.57,310,6.90468,NA,0,1033.8,10,"10/01/2013 18:00",2013-01-10 18:00:00,"Winter",6.7,-6.1,0
"234","JFK",2013,1,10,19,42.08,21.02,42.69,320,5.7539,NA,0,1034.2,10,"10/01/2013 19:00",2013-01-10 19:00:00,"Winter",5.6,-6.1,0
"235","JFK",2013,1,10,20,41,21.92,46.23,350,6.90468,NA,0,1034,10,"10/01/2013 20:00",2013-01-10 20:00:00,"Winter",5,-5.6,0
"236","JFK",2013,1,10,21,39.92,23,50.46,30,5.7539,NA,0,1034.2,10,"10/01/2013 21:00",2013-01-10 21:00:00,"Winter",4.4,-5,0
"237","JFK",2013,1,10,22,39.02,21.92,49.93,50,5.7539,NA,0,1034.5,10,"10/01/2013 22:00",2013-01-10 22:00:00,"Winter",3.9,-5.6,0
"238","JFK",2013,1,10,23,39.02,21.92,49.93,30,4.60312,NA,0,1034.6,10,"10/01/2013 23:00",2013-01-10 23:00:00,"Winter",3.9,-5.6,0
"239","JFK",2013,1,11,0,37.94,23,54.51,30,8.05546,NA,0,1034.1,10,"11/01/2013 00:00",2013-01-11 00:00:00,"Winter",3.3,-5,0
"240","JFK",2013,1,11,1,37.04,24.08,59.09,30,6.90468,NA,0,1033.7,10,"11/01/2013 01:00",2013-01-11 01:00:00,"Winter",2.8,-4.4,0
"241","JFK",2013,1,11,2,33.98,23,63.77,40,4.60312,NA,0,1033.5,10,"11/01/2013 02:00",2013-01-11 02:00:00,"Winter",1.1,-5,0
"242","JFK",2013,1,11,3,33.98,24.08,66.72,30,6.90468,NA,0,1032.7,10,"11/01/2013 03:00",2013-01-11 03:00:00,"Winter",1.1,-4.4,0
"243","JFK",2013,1,11,4,35.06,24.98,66.36,40,5.7539,NA,0,1031.6,10,"11/01/2013 04:00",2013-01-11 04:00:00,"Winter",1.7,-3.9,0
"244","JFK",2013,1,11,5,35.96,24.98,64.03,50,4.60312,NA,0,1031.8,10,"11/01/2013 05:00",2013-01-11 05:00:00,"Winter",2.2,-3.9,0
"245","JFK",2013,1,11,6,37.04,24.98,61.35,0,0,NA,0,1032.5,10,"11/01/2013 06:00",2013-01-11 06:00:00,"Winter",2.8,-3.9,0
"246","JFK",2013,1,11,7,35.96,26.06,66.97,0,0,NA,0,1032.7,10,"11/01/2013 07:00",2013-01-11 07:00:00,"Winter",2.2,-3.3,0
"247","JFK",2013,1,11,8,39.02,28.04,64.43,80,6.90468,NA,0,1031.8,10,"11/01/2013 08:00",2013-01-11 08:00:00,"Winter",3.9,-2.2,0
"248","JFK",2013,1,11,9,41,28.94,61.89,80,4.60312,NA,0,1031.8,10,"11/01/2013 09:00",2013-01-11 09:00:00,"Winter",5,-1.7,0
"249","JFK",2013,1,11,10,42.08,30.92,64.35,100,6.90468,NA,0,1030.7,10,"11/01/2013 10:00",2013-01-11 10:00:00,"Winter",5.6,-0.599999999999999,0
"250","JFK",2013,1,11,11,42.98,33.98,70.3,80,11.5078,NA,0,1028.8,10,"11/01/2013 11:00",2013-01-11 11:00:00,"Winter",6.1,1.1,0
"251","JFK",2013,1,11,12,42.98,33.98,70.3,100,9.20624,NA,0,1027.9,10,"11/01/2013 12:00",2013-01-11 12:00:00,"Winter",6.1,1.1,0
"252","JFK",2013,1,11,13,42.98,35.96,76.06,90,6.90468,NA,0,1027.2,10,"11/01/2013 13:00",2013-01-11 13:00:00,"Winter",6.1,2.2,0
"253","JFK",2013,1,11,14,44.06,37.04,76.16,90,8.05546,NA,0,1026.5,10,"11/01/2013 14:00",2013-01-11 14:00:00,"Winter",6.7,2.8,0
"254","JFK",2013,1,11,15,44.06,39.02,82.31,100,6.90468,NA,0,1025.4,10,"11/01/2013 15:00",2013-01-11 15:00:00,"Winter",6.7,3.9,0
"255","JFK",2013,1,11,16,44.6,41,88.9,90,9.20624,NA,0.03,NA,7,"11/01/2013 16:00",2013-01-11 16:00:00,"Winter",7,5,0.0762
"256","JFK",2013,1,11,17,44.96,42.98,93.35,120,6.90468,NA,0.05,NA,7,"11/01/2013 17:00",2013-01-11 17:00:00,"Winter",7.2,6.1,0.127
"257","JFK",2013,1,11,18,46.4,44.6,93.4,160,13.80936,NA,0.1,NA,7,"11/01/2013 18:00",2013-01-11 18:00:00,"Winter",8,7,0.254
"258","JFK",2013,1,11,19,46.4,44.96,95.99,120,9.20624,NA,0.12,NA,6,"11/01/2013 19:00",2013-01-11 19:00:00,"Winter",8,7.2,0.3048
"259","JFK",2013,1,11,20,46.04,44.06,92.75,70,3.45234,NA,0.13,1022.4,6,"11/01/2013 20:00",2013-01-11 20:00:00,"Winter",7.8,6.7,0.3302
"260","JFK",2013,1,11,21,44.96,44.06,96.63,90,5.7539,NA,0.06,1021.3,4,"11/01/2013 21:00",2013-01-11 21:00:00,"Winter",7.2,6.7,0.1524
"261","JFK",2013,1,11,22,46.04,44.06,92.75,100,9.20624,NA,0.07,1020,6,"11/01/2013 22:00",2013-01-11 22:00:00,"Winter",7.8,6.7,0.1778
"262","JFK",2013,1,11,23,46.04,44.96,95.99,50,8.05546,NA,0.02,1019.2,3,"11/01/2013 23:00",2013-01-11 23:00:00,"Winter",7.8,7.2,0.0508
"263","JFK",2013,1,12,0,48.02,46.04,92.81,70,8.05546,NA,0.04,1018.5,1.5,"12/01/2013 00:00",2013-01-12 00:00:00,"Winter",8.9,7.8,0.1016
"264","JFK",2013,1,12,1,48.92,48.02,96.69,10,5.7539,NA,0.01,1018.5,1.5,"12/01/2013 01:00",2013-01-12 01:00:00,"Winter",9.4,8.9,0.0254
"265","JFK",2013,1,12,2,44.96,44.06,96.63,340,10.35702,NA,0.01,1018.7,1.5,"12/01/2013 02:00",2013-01-12 02:00:00,"Winter",7.2,6.7,0.0254
"266","JFK",2013,1,12,3,44.96,42.98,92.72,350,10.35702,NA,0,1018.5,2,"12/01/2013 03:00",2013-01-12 03:00:00,"Winter",7.2,6.1,0
"267","JFK",2013,1,12,4,44.96,42.98,92.72,20,10.35702,NA,0,1018.2,4,"12/01/2013 04:00",2013-01-12 04:00:00,"Winter",7.2,6.1,0
"268","JFK",2013,1,12,5,44.96,44.06,96.63,350,9.20624,NA,0,1019.2,4,"12/01/2013 05:00",2013-01-12 05:00:00,"Winter",7.2,6.7,0
"269","JFK",2013,1,12,6,44.96,42.98,92.72,10,12.65858,NA,0,1019.5,3,"12/01/2013 06:00",2013-01-12 06:00:00,"Winter",7.2,6.1,0
"270","JFK",2013,1,12,7,44.06,42.98,95.95,360,8.05546,NA,0,1020.4,7,"12/01/2013 07:00",2013-01-12 07:00:00,"Winter",6.7,6.1,0
"271","JFK",2013,1,12,8,44.96,42.98,92.72,20,9.20624,NA,0,1021,6,"12/01/2013 08:00",2013-01-12 08:00:00,"Winter",7.2,6.1,0
"272","JFK",2013,1,12,9,44.96,42.98,92.72,30,11.5078,NA,0,1021.1,7,"12/01/2013 09:00",2013-01-12 09:00:00,"Winter",7.2,6.1,0
"273","JFK",2013,1,12,10,46.04,44.06,92.75,10,4.60312,NA,0,1021,1,"12/01/2013 10:00",2013-01-12 10:00:00,"Winter",7.8,6.7,0
"274","JFK",2013,1,12,11,46.04,44.06,92.75,330,5.7539,NA,0,1020.8,2,"12/01/2013 11:00",2013-01-12 11:00:00,"Winter",7.8,6.7,0
"275","JFK",2013,1,12,12,46.04,44.06,92.75,360,5.7539,NA,0,1020.5,2.5,"12/01/2013 12:00",2013-01-12 12:00:00,"Winter",7.8,6.7,0
"276","JFK",2013,1,12,13,46.04,44.06,92.75,320,5.7539,NA,0,1021.4,3,"12/01/2013 13:00",2013-01-12 13:00:00,"Winter",7.8,6.7,0
"277","JFK",2013,1,12,14,46.04,44.06,92.75,0,0,NA,0,1021,3,"12/01/2013 14:00",2013-01-12 14:00:00,"Winter",7.8,6.7,0
"278","JFK",2013,1,12,15,46.04,42.98,88.99,10,5.7539,NA,0,1020.8,2,"12/01/2013 15:00",2013-01-12 15:00:00,"Winter",7.8,6.1,0
"279","JFK",2013,1,12,16,44.96,42.98,92.72,0,0,NA,0,1021.5,2,"12/01/2013 16:00",2013-01-12 16:00:00,"Winter",7.2,6.1,0
"280","JFK",2013,1,12,17,44.96,42.98,92.72,10,5.7539,NA,0,1022.2,2,"12/01/2013 17:00",2013-01-12 17:00:00,"Winter",7.2,6.1,0
"281","JFK",2013,1,12,18,44.06,42.08,92.69,20,4.60312,NA,0,1021.6,1,"12/01/2013 18:00",2013-01-12 18:00:00,"Winter",6.7,5.6,0
"282","JFK",2013,1,12,19,42.98,42.08,96.6,0,0,NA,0,1021.9,0.25,"12/01/2013 19:00",2013-01-12 19:00:00,"Winter",6.1,5.6,0
"283","JFK",2013,1,12,20,42.98,42.8,100,250,5.7539,NA,0,NA,0.25,"12/01/2013 20:00",2013-01-12 20:00:00,"Winter",6.1,6,0
"284","JFK",2013,1,12,21,42.98,42.8,100,260,3.45234,NA,0,NA,0.25,"12/01/2013 21:00",2013-01-12 21:00:00,"Winter",6.1,6,0
"285","JFK",2013,1,12,22,42.98,42.98,100,0,0,NA,0,1020.9,0.25,"12/01/2013 22:00",2013-01-12 22:00:00,"Winter",6.1,6.1,0
"286","JFK",2013,1,12,23,42.98,42.08,96.6,170,4.60312,NA,0,1021.1,0.25,"12/01/2013 23:00",2013-01-12 23:00:00,"Winter",6.1,5.6,0
"287","JFK",2013,1,13,0,42.98,42.98,100,0,0,NA,0,NA,0.25,"13/01/2013 00:00",2013-01-13 00:00:00,"Winter",6.1,6.1,0
"288","JFK",2013,1,13,1,42.98,42.98,100,0,0,NA,0,NA,0.25,"13/01/2013 01:00",2013-01-13 01:00:00,"Winter",6.1,6.1,0
"289","JFK",2013,1,13,2,44.06,42.98,95.95,110,3.45234,NA,0,1020.9,0.25,"13/01/2013 02:00",2013-01-13 02:00:00,"Winter",6.7,6.1,0
"290","JFK",2013,1,13,3,42.98,42.98,100,180,6.90468,NA,0,NA,0.25,"13/01/2013 03:00",2013-01-13 03:00:00,"Winter",6.1,6.1,0
"291","JFK",2013,1,13,4,42.98,42.8,100,230,5.7539,NA,0,NA,0.25,"13/01/2013 04:00",2013-01-13 04:00:00,"Winter",6.1,6,0
"292","JFK",2013,1,13,5,42.98,42.8,100,210,3.45234,NA,0,NA,0.25,"13/01/2013 05:00",2013-01-13 05:00:00,"Winter",6.1,6,0
"293","JFK",2013,1,13,6,42.98,42.8,100,210,4.60312,NA,0,NA,0.25,"13/01/2013 06:00",2013-01-13 06:00:00,"Winter",6.1,6,0
"294","JFK",2013,1,13,7,42.98,42.8,100,160,8.05546,NA,0,NA,0.25,"13/01/2013 07:00",2013-01-13 07:00:00,"Winter",6.1,6,0
"295","JFK",2013,1,13,8,42.98,42.08,96.6,150,6.90468,NA,0,1021.2,0.25,"13/01/2013 08:00",2013-01-13 08:00:00,"Winter",6.1,5.6,0
"296","JFK",2013,1,13,9,44.06,44.06,100,160,9.20624,NA,0,1021.5,0.25,"13/01/2013 09:00",2013-01-13 09:00:00,"Winter",6.7,6.7,0
"297","JFK",2013,1,13,10,44.06,44.06,100,180,6.90468,NA,0,1021.7,0.5,"13/01/2013 10:00",2013-01-13 10:00:00,"Winter",6.7,6.7,0
"298","JFK",2013,1,13,11,44.96,44.06,96.63,180,6.90468,NA,0,1020.5,0.25,"13/01/2013 11:00",2013-01-13 11:00:00,"Winter",7.2,6.7,0
"299","JFK",2013,1,13,12,44.06,42.98,95.95,180,6.90468,NA,0,1019.8,0.25,"13/01/2013 12:00",2013-01-13 12:00:00,"Winter",6.7,6.1,0
"300","JFK",2013,1,13,13,44.96,42.98,92.72,140,9.20624,NA,0,1018.8,6,"13/01/2013 13:00",2013-01-13 13:00:00,"Winter",7.2,6.1,0
"301","JFK",2013,1,13,14,46.4,44.06,92.75,150,9.20624,NA,0,NA,9,"13/01/2013 14:00",2013-01-13 14:00:00,"Winter",8,6.7,0
"302","JFK",2013,1,13,15,46.04,44.06,92.75,160,10.35702,NA,0,1018.8,9,"13/01/2013 15:00",2013-01-13 15:00:00,"Winter",7.8,6.7,0
"303","JFK",2013,1,13,16,46.94,44.06,89.65,160,10.35702,NA,0,1018.2,10,"13/01/2013 16:00",2013-01-13 16:00:00,"Winter",8.3,6.7,0
"304","JFK",2013,1,13,17,46.94,44.96,92.78,180,12.65858,NA,0,1018.2,10,"13/01/2013 17:00",2013-01-13 17:00:00,"Winter",8.3,7.2,0
"305","JFK",2013,1,13,18,46.94,46.04,96.66,190,14.96014,NA,0,NA,2,"13/01/2013 18:00",2013-01-13 18:00:00,"Winter",8.3,7.8,0
"306","JFK",2013,1,13,19,46.94,46.04,96.66,190,6.90468,NA,0,1017.5,0.25,"13/01/2013 19:00",2013-01-13 19:00:00,"Winter",8.3,7.8,0
"307","JFK",2013,1,13,20,46.94,46.94,100,170,4.60312,NA,0,1017.2,0.25,"13/01/2013 20:00",2013-01-13 20:00:00,"Winter",8.3,8.3,0
"308","JFK",2013,1,13,21,46.94,46.94,100,180,5.7539,NA,0,NA,0.25,"13/01/2013 21:00",2013-01-13 21:00:00,"Winter",8.3,8.3,0
"309","JFK",2013,1,13,22,46.94,46.04,96.66,0,0,NA,0,1017.3,0.25,"13/01/2013 22:00",2013-01-13 22:00:00,"Winter",8.3,7.8,0
"310","JFK",2013,1,13,23,46.94,46.94,100,190,4.60312,NA,0.01,NA,0.25,"13/01/2013 23:00",2013-01-13 23:00:00,"Winter",8.3,8.3,0.0254
"311","JFK",2013,1,14,0,46.94,46.94,100,0,0,NA,0,NA,0.25,"14/01/2013 00:00",2013-01-14 00:00:00,"Winter",8.3,8.3,0
"312","JFK",2013,1,14,1,48.02,46.94,96.02,150,3.45234,NA,0,1016.7,0.25,"14/01/2013 01:00",2013-01-14 01:00:00,"Winter",8.9,8.3,0
"313","JFK",2013,1,14,2,48.02,46.94,96.02,180,4.60312,NA,0,1016.9,0.25,"14/01/2013 02:00",2013-01-14 02:00:00,"Winter",8.9,8.3,0
"314","JFK",2013,1,14,3,48.02,46.94,96.02,190,6.90468,NA,0,1016.1,0.25,"14/01/2013 03:00",2013-01-14 03:00:00,"Winter",8.9,8.3,0
"315","JFK",2013,1,14,4,48.02,46.94,96.02,200,5.7539,NA,0,1016.2,0.25,"14/01/2013 04:00",2013-01-14 04:00:00,"Winter",8.9,8.3,0
"316","JFK",2013,1,14,5,46.94,46.94,100,200,6.90468,NA,0,NA,0.25,"14/01/2013 05:00",2013-01-14 05:00:00,"Winter",8.3,8.3,0
